trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	9	4.13	3.5	7.0	0.0	0.0	0.0	3.99	4.48	3.5	5.18
2	5	3.08	4.06	3.5	4.27	0.0	0.0	0.28	4.69	0.35	3.5
3	4	3.15	3.92	3.92	0.0	0.0	0.0	2.1	4.27	2.66	3.71
4	30	5.46	5.46	5.46	1.4	0.0	0.0	5.32	5.32	6.02	5.390000000000001
5	26	3.99	5.600000000000001	2.66	0.98	0.0	0.0	3.5	3.99	1.05	3.5
6	25	2.24	5.04	1.75	4.48	0.0	0.0	4.34	4.48	0.0	4.27
7	19	4.06	0.98	1.96	0.0	0.0	0.0	1.96	3.64	3.850000000000001	3.850000000000001
8	20	5.67	3.64	5.739999999999999	0.0	0.0	0.0	4.62	4.55	7.0	4.55
9	21	4.34	1.33	4.41	0.0	0.0	0.0	3.92	3.99	4.760000000000001	4.83
10	40	0.42	0.42	0.35	0.0	0.0	0.0	0.35	3.5	3.5	3.5
11	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	2.66
12	42	2.73	3.5	0.0	0.0	0.0	0.0	3.5	3.5	0.7000000000000001	3.99
13	34	0.0	0.0	0.0	0.0	4.97	3.78	4.34	3.01	0.0	3.5
14	35	0.0	0.0	0.0	4.2	6.16	0.0	4.2	2.94	0.0	3.64
15	37	0.14	0.0	0.0	0.0	0.0	0.7000000000000001	3.5	3.5	3.5	3.850000000000001
16	13	1.4	0.0	0.0	3.850000000000001	4.34	0.0	3.850000000000001	3.01	0.98	2.17
17	14	0.0	0.0	0.0	1.61	5.18	0.0	4.48	2.59	3.5	2.66
18	16	0.0	0.0	0.0	4.2	5.390000000000001	6.09	4.34	3.5	2.03	0.0
19	1	4.760000000000001	4.34	4.13	0.0	0.0	0.0	4.13	4.27	4.27	4.48
20	7	5.95	3.5	6.02	0.0	0.0	0.0	4.760000000000001	4.83	4.760000000000001	4.760000000000001
21	6	3.92	5.600000000000001	4.34	0.0	0.0	0.0	3.01	4.899999999999999	1.89	4.06
22	22	4.760000000000001	0.0	3.99	0.0	0.0	0.0	4.06	3.71	0.0	3.99
23	28	4.55	0.0	6.23	0.0	0.0	0.0	4.83	4.83	4.27	5.739999999999999
24	27	4.41	5.18	2.59	0.0	0.0	0.0	3.850000000000001	3.99	0.63	3.92
25	36	0.0	0.0	0.0	0.0	5.88	0.63	4.41	2.31	0.0	2.52
26	33	0.0	0.0	0.0	4.899999999999999	0.0	0.0	0.56	3.5	0.0	2.66
27	38	0.0	0.0	0.0	0.0	0.0	3.64	0.7000000000000001	3.5	0.0	3.5
28	15	0.0	0.0	0.0	4.41	4.55	0.0	4.2	3.5	4.69	3.08
29	12	0.0	0.0	1.4	2.1	0.0	0.0	0.98	3.15	0.56	3.5
30	17	0.0	0.0	0.0	3.5	3.5	4.2	3.5	2.03	1.4	0.0
31	29	7.0	7.0	7.0	0.0	0.0	0.0	6.23	6.23	6.3	6.3
32	23	5.18	4.34	5.25	0.0	0.0	0.0	4.48	4.55	5.46	5.53
33	24	4.899999999999999	0.0	0.0	3.5	0.0	0.0	3.5	3.5	3.5	3.78
34	8	6.02	4.06	6.02	0.0	0.0	0.0	4.69	4.69	5.32	6.16
35	2	5.53	5.53	5.600000000000001	0.0	0.0	0.0	5.67	5.600000000000001	2.94	5.600000000000001
36	3	5.109999999999999	5.04	5.04	0.0	0.0	0.0	4.41	4.41	4.41	4.899999999999999
37	10	0.0	0.0	0.0	4.06	0.0	0.0	0.84	3.5	0.7000000000000001	3.15
38	11	0.0	0.0	0.0	7.0	7.0	4.2	6.3	0.0	3.57	0.63
39	18	0.0	0.0	0.0	0.0	0.0	5.04	3.5	2.1	2.03	1.26
40	31	4.760000000000001	0.0	0.0	4.760000000000001	0.0	0.0	4.48	3.92	7.0	4.2
41	32	0.0	0.0	0.0	4.48	0.0	0.0	1.68	3.5	0.0	3.5
42	39	0.0	0.0	0.0	0.0	0.0	5.109999999999999	1.82	2.52	0.0	1.82
