trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	16	0.0	0.0	0.0	0.0	0.84	5.53	4.97	2.1	3.43	1.4
2	18	0.0	0.0	0.0	3.36	0.0	6.93	5.32	0.84	4.97	0.0
3	13	0.0	0.0	0.0	4.06	5.53	0.0	2.87	1.96	2.94	0.7000000000000001
4	37	0.0	0.0	0.0	0.0	0.0	5.600000000000001	6.09	3.15	5.32	2.17
5	39	1.47	1.33	1.82	1.54	0.84	1.12	1.19	3.5	3.43	3.01
6	34	0.0	0.0	0.0	4.48	7.0	4.13	6.510000000000001	0.98	3.5	0.91
7	5	4.2	5.600000000000001	4.41	4.2	0.0	0.0	3.5	4.34	4.27	4.27
8	4	4.34	4.69	3.99	0.7000000000000001	0.0	0.0	2.17	5.04	2.59	4.55
9	3	5.25	4.62	5.390000000000001	0.0	0.0	0.0	4.760000000000001	6.44	4.97	6.3
10	26	4.97	4.899999999999999	4.13	1.19	0.0	0.0	5.109999999999999	5.739999999999999	3.850000000000001	5.600000000000001
11	25	4.69	4.41	4.55	3.92	0.0	0.0	4.2	4.27	3.5	4.41
12	24	4.27	0.49	3.71	2.1	0.0	0.0	2.1	3.850000000000001	2.03	4.13
13	32	0.0	0.07	0.49	6.3	2.03	0.0	5.18	1.26	4.13	0.0
14	35	0.0	0.0	0.0	4.83	6.37	1.96	5.739999999999999	0.91	4.27	1.68
15	33	0.0	0.0	0.21	7.0	4.76	4.13	7.0	0.42	4.27	0.84
16	11	0.0	0.0	0.0	7.0	5.600000000000001	0.0	7.0	0.21	4.83	0.42
17	14	0.0	0.0	0.0	3.92	6.58	4.760000000000001	3.57	2.1	4.27	0.56
18	12	1.05	0.0	1.26	4.760000000000001	0.0	0.0	3.850000000000001	2.24	5.739999999999999	2.38
19	27	4.13	5.95	3.64	0.7000000000000001	0.0	0.0	3.5	4.62	3.57	4.2
20	22	5.600000000000001	0.35	4.48	0.0	0.0	0.0	4.760000000000001	5.600000000000001	4.06	5.81
21	29	6.58	5.88	7.0	0.0	0.0	0.0	5.88	6.44	5.67	6.58
22	6	3.64	5.04	4.2	0.0	0.0	0.0	1.61	4.13	1.33	3.5
23	1	6.44	4.899999999999999	4.13	0.0	0.0	0.0	4.899999999999999	6.3	4.34	5.53
24	8	4.48	3.850000000000001	6.44	0.0	0.0	0.0	2.59	5.53	4.2	4.760000000000001
25	19	2.87	1.75	1.05	0.0	0.0	0.0	1.33	3.78	2.59	3.78
26	20	4.34	3.64	3.78	0.0	0.0	0.0	1.4	5.04	2.87	3.850000000000001
27	21	4.41	2.03	3.64	0.0	0.0	0.0	2.66	4.41	3.08	4.27
28	40	0.56	0.7000000000000001	0.56	0.0	0.0	0.0	0.35	3.5	3.5	3.5
29	41	0.28	0.0	0.21	0.0	0.0	0.0	0.84	3.5	3.5	3.5
30	42	0.14	0.0	0.0	0.0	0.0	0.0	0.28	3.5	1.47	3.36
31	36	0.0	0.0	0.0	0.42	7.0	4.13	6.16	1.19	5.04	1.12
32	31	4.48	0.0	3.99	5.390000000000001	0.0	0.0	4.06	2.8	5.32	3.5
33	38	0.0	0.0	0.0	4.48	0.84	7.0	5.81	0.98	4.55	0.49
34	15	0.0	0.0	0.0	1.54	5.600000000000001	0.0	3.43	2.66	4.760000000000001	1.89
35	10	0.0	0.0	1.26	4.34	0.0	0.0	1.26	2.73	2.38	3.22
36	17	0.0	0.0	0.0	4.69	1.82	7.0	7.0	0.0	5.88	0.0
37	7	7.0	5.18	7.0	0.0	0.0	0.0	5.81	6.649999999999999	5.600000000000001	7.0
38	9	4.97	4.41	6.58	0.0	1.26	0.0	3.5	5.46	2.38	3.99
39	2	7.0	6.3	6.44	0.0	0.0	0.0	5.88	5.67	4.62	6.37
40	28	4.69	0.91	4.69	0.84	1.05	0.0	4.69	4.62	3.92	4.62
41	30	5.04	4.27	6.510000000000001	0.42	0.0	0.0	3.5	3.92	2.31	4.13
42	23	5.390000000000001	3.850000000000001	5.18	0.0	0.0	0.0	4.48	5.95	6.02	5.600000000000001
