trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1.0	8	4.13	4.13	5.53	2.38	0.0	1.4	3.64	4.97	4.760000000000001	3.5
2.0	8	5.109999999999999	4.97	4.2	0.0	0.0	0.0	5.109999999999999	5.53	4.760000000000001	4.760000000000001
3.0	8	4.27	5.67	0.98	0.0	0.0	0.56	4.760000000000001	5.88	5.04	4.27
4.0	8	4.899999999999999	4.48	5.53	4.06	0.0	0.35	5.390000000000001	5.25	1.68	4.48
5.0	8	5.18	2.38	0.0	0.0	0.0	0.42	2.31	3.5	0.84	3.5
6.0	8	4.34	5.600000000000001	0.0	1.68	0.0	0.0	4.97	5.18	3.64	4.06
7.0	8	0.0	0.84	0.0	5.18	3.64	0.63	4.83	1.4	3.71	2.1
8.0	8	0.07	0.0	0.0	2.45	4.69	6.72	6.09	0.0	6.72	0.0
9.0	8	0.0	0.0	0.0	1.19	5.88	4.41	5.04	0.77	1.68	0.0
10.0	8	0.0	0.0	4.62	5.32	0.0	0.77	3.57	1.4	1.89	1.68
11.0	8	0.0	0.0	0.0	0.0	0.7000000000000001	6.510000000000001	6.37	0.7000000000000001	0.35	0.0
12.0	8	0.0	0.0	0.0	0.0	4.55	0.0	4.2	0.7000000000000001	1.61	0.77
13.0	8	0.0	4.899999999999999	0.0	0.0	0.0	0.98	1.19	3.64	3.5	2.52
14.0	8	5.04	1.26	1.12	0.0	0.0	0.35	1.82	4.83	1.54	4.27
15.0	8	0.0	4.48	0.0	0.0	0.0	0.0	1.96	5.04	1.12	3.99
16.0	8	0.49	4.62	0.0	0.0	0.0	0.0	2.31	5.53	2.03	3.5
17.0	8	4.760000000000001	0.0	0.0	0.0	0.0	0.42	4.48	4.27	3.43	2.94
18.0	8	0.7000000000000001	4.97	0.0	1.96	0.0	0.0	4.41	4.41	6.79	3.99
19.0	8	0.0	0.0	0.0	0.0	0.0	0.0	1.05	3.5	7.0	3.5
20.0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.21	3.5	0.98	3.5
21.0	8	0.0	0.28	0.0	0.0	0.0	0.0	0.14	3.5	1.82	3.5
22.0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	1.4
23.0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.98	3.5
24.0	8	0.0	0.0	0.0	0.0	0.49	0.0	1.47	1.54	6.09	0.91
25.0	8	0.0	0.0	0.0	4.06	1.05	0.0	3.64	1.82	1.33	0.7000000000000001
26.0	8	0.0	0.0	0.42	4.97	0.0	0.0	4.13	1.68	0.84	2.24
27.0	8	0.0	0.0	0.0	0.0	5.109999999999999	0.42	4.55	0.7000000000000001	1.19	0.7000000000000001
28.0	8	0.0	0.0	0.0	4.48	0.0	0.0	2.24	2.1	4.2	3.5
29.0	8	0.0	0.0	0.0	4.2	2.24	0.0	3.92	1.26	2.17	1.26
30.0	8	0.0	0.0	0.0	0.0	0.56	0.0	0.56	1.47	6.16	0.49
31.0	8	3.5	0.0	4.899999999999999	0.0	0.0	0.0	1.96	5.18	0.84	4.27
32.0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	1.54	3.5
33.0	8	3.92	0.0	4.62	0.56	0.0	0.0	4.48	5.25	6.44	4.69
34.0	8	0.0	0.0	0.49	0.0	0.0	0.21	0.0	3.5	0.0	2.94
35.0	8	4.48	0.0	4.48	0.0	0.0	0.0	3.57	5.32	5.04	5.46
36.0	8	5.81	0.0	4.899999999999999	0.0	0.0	0.0	5.04	6.16	5.109999999999999	6.16
37.0	8	0.0	0.0	0.0	0.0	4.55	0.0	4.760000000000001	0.35	0.84	0.21
38.0	8	0.0	0.0	0.0	0.0	1.12	5.25	5.88	0.56	3.57	0.0
39.0	8	0.0	0.0	0.0	0.0	0.42	5.32	5.390000000000001	0.21	1.05	0.0
40.0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.28	1.82	0.0	2.24
41.0	8	0.0	0.0	0.0	0.0	0.0	4.69	4.760000000000001	0.56	1.19	0.0
42.0	8	0.0	0.0	0.0	0.0	0.21	5.04	5.109999999999999	0.42	0.77	0.0
