trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	37	1.61	1.54	1.61	0.0	0.0	0.0	0.0	3.5	0.0	4.62
2	38	0.0	0.0	0.0	0.0	0.63	5.81	0.0	0.7000000000000001	3.22	0.0
3	31	1.4	1.33	3.5	4.760000000000001	0.0	0.0	3.36	1.89	7.0	3.5
4	16	1.19	2.45	4.62	0.21	1.47	4.62	4.62	3.5	3.57	3.5
5	17	0.0	0.0	0.0	4.69	5.18	7.0	2.03	0.21	0.0	0.0
6	10	0.98	3.5	4.34	3.29	0.0	0.0	3.92	4.41	0.0	3.5
7	21	5.600000000000001	5.109999999999999	5.32	0.0	0.0	0.0	4.2	5.04	4.06	5.46
8	19	2.03	4.62	3.5	0.0	1.47	0.0	3.850000000000001	4.760000000000001	3.22	3.5
9	20	2.94	5.600000000000001	5.04	4.48	0.0	0.0	4.69	5.04	6.44	4.97
10	42	0.0	0.91	0.0	4.41	4.760000000000001	0.0	5.32	2.52	5.32	1.68
11	40	0.91	1.54	2.73	0.0	0.0	0.0	1.96	3.5	0.0	3.5
12	41	0.0	0.0	0.0	0.0	1.89	0.0	0.0	3.5	0.0	3.5
13	3	5.95	6.16	5.88	0.0	1.54	0.0	4.69	6.16	3.57	5.88
14	5	4.06	4.55	2.66	0.0	0.0	0.0	3.5	3.92	1.61	3.5
15	4	3.5	5.109999999999999	4.899999999999999	1.4	0.0	0.0	3.78	5.109999999999999	0.0	4.62
16	24	5.18	5.53	4.899999999999999	5.18	0.0	0.7000000000000001	4.899999999999999	4.69	1.68	3.22
17	26	3.5	5.46	3.99	0.28	0.0	0.0	4.2	5.81	3.850000000000001	5.46
18	25	3.5	5.32	4.13	4.55	0.0	0.0	5.46	5.18	0.0	4.760000000000001
19	13	1.05	1.96	1.96	5.109999999999999	6.09	0.0	3.43	2.45	3.43	1.4
20	14	0.0	0.28	0.0	5.32	5.81	5.25	5.25	2.59	2.24	2.03
21	11	0.0	4.899999999999999	4.899999999999999	5.390000000000001	5.18	0.0	6.09	1.54	0.0	0.0
22	34	0.0	0.0	3.5	4.2	5.18	0.0	4.83	2.73	0.0	3.5
23	35	0.0	0.0	2.1	1.75	5.18	0.0	4.62	3.5	0.0	1.47
24	32	0.0	0.0	0.0	4.760000000000001	0.0	0.0	1.89	3.5	0.0	3.5
25	6	6.02	5.739999999999999	4.34	0.0	0.0	0.0	5.46	5.81	2.94	4.97
26	8	7.0	5.600000000000001	6.3	0.0	0.0	0.0	5.739999999999999	5.739999999999999	5.04	5.46
27	1	4.83	4.48	4.2	0.0	0.0	0.0	3.5	5.18	0.0	3.5
28	27	3.5	5.67	3.57	0.0	0.0	0.0	5.46	4.97	1.33	4.62
29	29	6.44	5.600000000000001	6.16	0.0	0.0	0.0	4.62	5.32	3.71	5.600000000000001
30	22	5.32	3.71	4.2	0.0	0.0	0.0	2.66	4.899999999999999	2.45	3.57
31	33	0.0	4.34	3.5	5.67	5.390000000000001	0.0	4.62	2.1	1.12	3.5
32	39	0.42	0.91	0.14	0.49	2.1	4.48	0.84	2.24	0.0	1.05
33	36	0.0	0.77	0.07	0.28	5.390000000000001	0.0	4.69	2.24	1.75	1.68
34	12	0.84	2.73	4.48	5.81	0.0	0.0	5.739999999999999	2.66	4.48	2.52
35	18	0.0	0.0	0.0	4.760000000000001	0.0	7.0	2.17	1.82	3.36	0.0
36	15	2.73	2.45	2.1	1.12	4.62	0.0	2.8	4.48	3.36	2.31
37	28	4.83	4.34	4.69	4.899999999999999	0.0	0.0	4.97	4.69	3.64	3.78
38	23	4.41	0.0	0.0	0.0	0.0	0.0	3.29	4.69	3.850000000000001	4.69
39	30	5.739999999999999	5.600000000000001	5.46	0.0	0.0	0.0	4.34	4.760000000000001	5.18	5.53
40	7	5.81	5.32	5.18	0.0	0.0	0.0	4.899999999999999	4.899999999999999	3.29	5.390000000000001
41	2	7.0	7.0	5.739999999999999	0.0	0.0	0.0	6.02	5.600000000000001	4.34	7.0
42	9	6.510000000000001	5.88	6.44	0.0	0.0	0.0	5.390000000000001	5.67	2.45	6.510000000000001
