trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	30	7.0	5.390000000000001	7.0	0.0	0.0	0.0	7.0	7.0	1.47	7.0
2	30	0.0	3.5	1.4	0.0	0.0	0.0	1.47	3.5	3.5	1.33
3	30	3.5	7.0	0.0	0.0	0.0	0.0	6.44	7.0	0.0	5.32
4	30	7.0	6.37	7.0	0.0	0.0	0.0	7.0	7.0	3.43	7.0
5	30	3.5	4.48	3.5	0.0	0.0	0.0	3.64	6.510000000000001	3.43	5.81
6	30	3.92	5.390000000000001	6.02	0.0	0.0	0.0	3.5	5.04	1.54	4.41
7	30	0.0	0.0	0.0	0.0	5.109999999999999	7.0	7.0	3.5	3.57	0.0
8	30	0.0	0.0	0.0	3.5	3.5	0.0	2.38	3.5	0.98	0.91
9	30	0.0	0.0	5.109999999999999	5.04	2.52	0.0	4.899999999999999	0.56	3.36	0.0
10	30	0.0	0.0	0.0	0.0	3.22	7.0	7.0	0.0	1.26	0.0
11	30	0.0	0.0	0.0	5.109999999999999	7.0	7.0	7.0	0.0	0.0	0.0
12	30	0.0	0.0	0.0	7.0	3.5	3.5	7.0	0.0	0.0	0.0
13	30	0.0	5.88	0.0	0.0	0.0	0.0	4.69	5.32	0.0	3.5
14	30	7.0	3.5	3.5	0.0	0.0	0.0	7.0	7.0	0.0	7.0
15	30	3.5	3.5	3.5	3.5	3.5	3.5	0.0	3.5	0.0	3.5
16	30	0.0	5.109999999999999	3.5	0.0	0.0	0.0	4.83	5.739999999999999	0.0	3.5
17	30	7.0	7.0	7.0	0.0	0.0	0.0	7.0	7.0	5.390000000000001	7.0
18	30	3.5	3.5	7.0	0.0	0.0	0.0	4.62	4.69	4.83	5.67
19	30	0.0	0.0	3.36	7.0	0.0	0.0	7.0	0.0	7.0	0.0
20	30	0.0	0.0	0.0	0.0	3.5	1.68	3.5	2.52	0.0	0.0
21	30	0.0	0.0	0.0	0.0	3.5	0.0	3.57	3.5	3.5	0.0
22	30	0.0	0.0	6.37	7.0	0.84	0.0	7.0	0.0	0.0	0.0
23	30	0.0	0.0	0.0	0.0	7.0	3.5	7.0	0.21	0.0	0.0
24	30	0.0	0.0	0.0	0.0	7.0	3.5	7.0	0.0	0.0	0.0
25	30	7.0	7.0	7.0	0.0	0.0	0.0	7.0	7.0	4.48	7.0
26	30	7.0	7.0	7.0	0.0	0.0	0.0	7.0	7.0	7.0	7.0
27	30	7.0	7.0	7.0	0.0	0.0	0.0	7.0	7.0	0.0	7.0
28	30	7.0	7.0	7.0	0.0	0.0	0.0	7.0	7.0	0.0	7.0
29	30	7.0	3.5	1.75	1.82	0.0	0.0	7.0	3.5	7.0	7.0
30	30	7.0	3.5	7.0	0.0	0.0	0.0	7.0	7.0	0.0	7.0
31	30	0.0	0.0	1.12	5.46	0.0	0.0	5.18	1.26	3.5	0.0
32	30	0.0	0.0	0.0	0.0	0.0	7.0	7.0	3.5	3.5	0.0
33	30	0.0	0.0	0.0	0.0	0.0	7.0	3.5	3.5	3.43	1.75
34	30	0.0	0.0	3.5	7.0	3.5	0.0	7.0	1.33	7.0	3.5
35	30	0.0	0.0	0.0	0.0	7.0	7.0	7.0	0.0	0.0	0.0
36	30	0.0	0.0	0.0	0.0	0.0	1.12	3.36	3.43	0.0	3.5
37	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
38	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
39	30	0.28	3.5	1.47	0.0	0.0	0.0	1.68	3.5	7.0	4.55
40	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
41	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
42	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
