trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	30	5.25	2.03	5.67	0.0	0.0	0.0	3.5	4.27	3.5	4.62
2	27	4.34	4.760000000000001	3.5	0.0	0.0	0.0	3.78	4.48	3.22	3.64
3	22	5.600000000000001	1.89	4.69	0.0	0.0	0.0	4.41	5.81	3.36	5.109999999999999
4	9	4.97	3.71	5.600000000000001	0.0	0.0	0.0	3.29	4.06	2.52	4.06
5	6	4.55	5.53	1.96	0.0	0.0	0.0	3.850000000000001	4.760000000000001	3.71	4.62
6	1	5.32	4.06	2.24	0.0	0.0	0.0	4.83	5.32	4.62	4.83
7	10	0.0	4.899999999999999	0.0	4.62	0.0	0.0	3.57	3.5	3.71	3.5
8	15	1.26	0.0	3.78	0.0	0.91	0.0	4.83	4.06	4.34	5.25
9	13	0.0	0.0	0.0	0.0	1.05	0.0	3.64	3.850000000000001	1.4	3.5
10	31	5.109999999999999	0.0	0.0	0.7000000000000001	0.0	0.0	4.48	3.5	6.02	4.48
11	36	0.0	0.0	0.0	0.0	6.510000000000001	0.0	5.46	1.61	3.64	2.17
12	34	0.0	0.0	0.0	0.56	5.67	0.0	4.83	2.66	0.7000000000000001	3.29
13	8	4.83	3.5	5.600000000000001	0.0	0.0	0.0	4.62	4.69	4.83	5.109999999999999
14	2	5.81	4.48	5.739999999999999	0.0	0.0	0.0	5.109999999999999	5.32	4.62	5.67
15	5	4.48	4.83	4.06	0.0	0.0	0.0	4.41	5.109999999999999	4.27	5.25
16	29	6.37	5.18	6.44	0.0	0.0	0.0	5.739999999999999	5.32	4.13	5.600000000000001
17	23	5.109999999999999	0.0	4.34	0.0	0.0	0.0	4.62	4.27	4.83	4.62
18	26	5.18	4.27	4.27	0.0	0.0	0.0	5.04	4.760000000000001	2.1	5.109999999999999
19	38	0.0	0.0	0.0	0.0	0.7000000000000001	6.02	2.38	1.54	2.24	0.91
20	33	0.0	0.0	0.0	5.04	4.62	0.0	4.55	2.31	3.64	3.08
21	39	0.0	0.0	0.0	0.0	0.0	3.64	3.22	3.5	3.64	1.68
22	17	0.0	0.0	0.0	0.0	0.0	3.15	3.57	1.82	0.7000000000000001	1.4
23	12	0.0	0.0	0.0	1.68	0.0	0.0	3.5	2.38	3.64	3.5
24	18	0.0	0.0	0.0	0.0	0.0	1.82	4.760000000000001	2.38	2.45	2.31
25	24	3.5	0.0	0.0	1.33	0.0	0.0	4.83	3.78	4.48	3.5
26	28	4.83	0.0	4.899999999999999	0.0	0.0	0.0	4.48	4.760000000000001	7.0	5.390000000000001
27	25	3.5	4.48	0.0	0.0	0.0	0.0	5.11	4.55	0.0	3.5
28	3	4.2	3.29	3.64	0.0	0.0	0.0	3.850000000000001	4.13	3.99	4.34
29	7	4.55	0.0	4.899999999999999	0.0	0.0	0.0	4.34	4.2	3.92	4.69
30	4	3.92	4.760000000000001	4.27	0.0	0.0	0.0	4.34	4.48	2.45	4.55
31	16	0.0	0.0	0.0	0.0	0.0	2.03	4.83	2.38	3.5	2.8
32	14	3.99	0.0	0.0	0.0	0.0	0.0	4.41	3.36	3.64	3.64
33	11	0.0	0.0	0.0	4.34	2.31	0.0	4.62	1.75	3.71	2.17
34	37	0.0	0.0	4.899999999999999	0.0	0.0	0.0	3.99	3.5	4.55	4.899999999999999
35	35	0.0	0.0	0.0	0.0	5.18	0.0	5.109999999999999	1.4	0.0	1.82
36	32	0.0	0.0	0.0	1.19	0.0	0.0	1.75	0.0	0.0	1.47
37	19	0.0	0.0	1.12	0.0	0.0	0.0	3.92	3.5	0.0	3.5
38	20	0.0	0.0	0.0	0.0	0.0	0.0	1.33	3.5	0.0	3.5
39	21	0.0	0.0	0.0	0.0	0.0	0.0	0.84	3.5	0.0	3.5
40	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
41	41	0.0	0.0	2.31	0.0	0.0	0.0	0.0	3.5	0.0	3.5
42	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
