trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	25	3.850000000000001	3.99	3.850000000000001	3.71	0.0	0.0	3.22	4.06	1.4	3.29
2	28	4.899999999999999	4.48	4.62	3.08	0.0	0.0	5.04	5.18	5.32	5.25
3	27	3.92	4.69	3.08	0.0	0.42	0.0	5.109999999999999	4.55	5.53	4.899999999999999
4	4	4.34	4.55	3.64	0.14	0.0	0.0	2.24	4.41	3.08	4.34
5	7	4.55	3.850000000000001	5.04	0.0	0.0	0.0	5.32	4.760000000000001	5.81	5.88
6	6	3.99	4.899999999999999	2.59	0.0	0.0	0.0	3.36	4.62	3.64	4.760000000000001
7	12	2.8	3.22	3.71	2.59	2.1	0.0	4.97	2.94	5.390000000000001	3.99
8	18	0.0	0.0	0.0	3.78	0.0	5.109999999999999	5.81	0.77	5.600000000000001	0.84
9	13	0.0	0.0	0.0	3.64	4.62	0.0	4.62	1.12	4.97	0.84
10	33	0.0	0.0	3.57	5.390000000000001	4.62	0.0	4.62	1.54	5.600000000000001	0.14
11	39	0.0	0.0	0.0	0.0	5.04	4.760000000000001	5.88	0.56	5.109999999999999	0.14
12	34	0.0	0.0	0.0	4.13	6.79	0.0	6.58	0.0	4.34	1.12
13	21	3.71	3.850000000000001	0.0	0.0	0.0	0.0	3.92	4.13	4.34	4.41
14	20	3.99	3.64	3.78	3.71	0.84	0.0	6.859999999999999	3.64	6.93	5.04
15	19	0.0	0.0	0.0	0.0	0.0	0.0	2.24	3.5	1.26	2.8
16	42	0.07	0.0	0.0	0.0	0.0	0.0	1.26	3.5	0.84	3.5
17	41	0.0	0.0	0.0	0.0	0.35	0.0	1.26	3.5	0.28	2.73
18	40	0.07	0.0	0.0	0.0	0.0	0.0	1.05	3.850000000000001	1.82	4.06
19	30	4.760000000000001	4.48	4.69	1.12	0.0	0.0	4.55	5.04	5.109999999999999	5.109999999999999
20	26	4.2	4.62	1.05	0.42	0.0	0.0	3.99	4.55	6.3	4.69
21	22	4.83	0.0	0.0	0.0	0.0	0.0	5.53	3.5	4.83	4.69
22	9	4.48	1.68	4.69	0.0	0.0	0.0	2.66	4.760000000000001	3.57	4.13
23	5	1.33	5.109999999999999	4.13	0.0	0.0	0.0	3.5	5.109999999999999	3.99	4.62
24	1	4.97	4.27	0.28	0.0	0.0	0.0	4.34	4.55	3.78	4.48
25	11	0.07	0.0	0.42	4.97	4.27	0.0	4.41	1.4	3.5	1.26
26	15	0.0	0.0	0.0	3.71	4.760000000000001	0.0	3.92	3.5	4.34	3.5
27	10	0.0	0.0	0.0	4.48	0.0	0.0	4.48	2.17	5.04	1.47
28	32	0.0	0.0	1.19	5.32	3.64	0.0	4.48	2.1	3.5	3.22
29	36	0.0	0.0	0.0	0.35	6.3	0.0	5.88	0.84	4.48	2.03
30	31	0.0	0.0	0.0	5.390000000000001	0.0	0.0	4.2	2.52	7.0	3.36
31	29	5.04	4.2	5.32	0.0	0.0	0.0	5.04	5.18	5.600000000000001	5.390000000000001
32	24	5.25	0.0	0.0	0.0	0.0	0.0	5.04	3.5	6.44	4.83
33	23	4.62	0.0	0.0	0.0	0.0	0.0	3.92	3.64	4.62	4.48
34	8	4.06	3.850000000000001	5.67	0.0	0.0	0.0	4.2	4.62	4.83	4.48
35	3	4.83	0.0	4.13	0.0	0.0	0.0	4.34	4.48	4.41	4.62
36	2	4.83	4.13	0.0	0.0	0.0	0.0	4.62	4.83	4.48	5.390000000000001
37	17	0.0	0.0	0.0	0.0	3.71	6.02	5.600000000000001	1.47	5.600000000000001	0.7000000000000001
38	16	0.0	0.0	0.0	0.0	5.25	5.04	5.600000000000001	1.75	5.18	0.14
39	14	0.0	0.0	0.0	0.0	4.83	0.21	4.83	2.1	4.41	1.4
40	38	0.0	0.0	0.0	0.0	0.0	5.32	5.04	1.68	4.62	1.05
41	37	0.0	0.0	0.0	0.0	0.0	5.109999999999999	4.41	2.1	4.69	0.91
42	35	0.0	0.0	0.0	0.0	6.02	0.0	5.739999999999999	1.12	0.77	1.75
