trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	34	0.0	0.0	0.0	0.98	6.16	4.83	6.09	1.05	0.49	0.42
2	34	0.0	0.0	0.0	0.84	3.5	5.81	4.69	2.31	2.03	0.63
3	34	0.0	0.0	0.0	3.850000000000001	5.95	0.84	6.09	0.91	1.12	1.68
4	34	0.35	0.0	0.21	0.77	5.81	0.42	4.899999999999999	1.47	1.05	1.47
5	34	0.0	0.0	0.0	0.84	3.5	6.3	5.95	1.61	2.31	1.12
6	34	0.0	0.07	0.0	0.63	4.27	2.03	2.8	1.54	2.17	1.54
7	34	3.43	5.600000000000001	3.43	0.56	0.28	0.0	4.06	5.600000000000001	1.12	5.25
8	34	5.53	4.62	3.5	0.0	0.0	0.0	5.18	5.32	5.32	6.09
9	34	4.899999999999999	4.13	5.95	0.35	0.0	0.0	4.83	5.390000000000001	2.45	5.600000000000001
10	34	3.5	4.48	2.52	0.0	0.0	0.0	3.5	4.34	1.96	5.04
11	34	5.46	4.2	4.760000000000001	0.0	0.0	0.0	4.62	5.81	3.5	5.88
12	34	4.760000000000001	4.55	6.09	0.0	0.0	0.0	4.760000000000001	5.390000000000001	4.06	5.600000000000001
13	34	0.0	0.0	0.0	3.5	1.19	5.739999999999999	5.46	1.4	3.5	1.33
14	34	0.0	0.0	0.0	4.2	0.7000000000000001	0.0	4.2	2.59	3.57	2.73
15	34	0.0	0.0	0.0	2.8	3.5	5.88	5.81	1.26	2.1	1.33
16	34	0.77	0.56	2.8	3.5	3.5	3.43	3.43	3.43	0.84	4.48
17	34	0.0	0.0	0.49	5.18	0.42	0.0	4.760000000000001	2.52	3.5	4.34
18	34	0.0	0.0	0.0	0.63	3.5	6.44	6.37	1.12	0.42	0.49
19	34	3.5	5.53	1.54	0.77	0.7000000000000001	0.0	5.46	5.109999999999999	2.73	5.04
20	34	3.43	5.53	1.12	1.82	0.0	0.0	5.46	5.109999999999999	2.66	5.25
21	34	6.16	4.2	3.08	0.0	0.0	0.0	5.67	5.46	3.5	5.88
22	34	2.45	4.48	2.24	0.07	0.35	0.0	3.99	4.41	3.43	4.2
23	34	4.06	4.48	3.78	0.0	0.0	0.0	3.92	4.899999999999999	4.34	4.55
24	34	4.55	5.32	4.2	0.0	0.0	0.0	5.32	5.600000000000001	5.600000000000001	5.600000000000001
25	34	2.66	3.99	1.33	0.0	0.0	0.0	1.54	3.5	3.5	3.5
26	34	1.96	1.96	2.8	0.7000000000000001	0.0	0.0	2.8	3.22	4.06	3.5
27	34	0.84	1.26	0.98	0.0	0.0	0.0	0.98	3.57	2.59	3.5
28	34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.42	2.8
29	34	0.0	0.0	1.33	0.0	0.0	0.0	0.28	3.5	0.28	2.52
30	34	0.0	0.42	0.0	0.0	0.0	0.0	0.21	3.5	3.5	2.66
31	34	0.0	0.0	0.0	0.63	4.48	0.0	2.45	3.08	4.760000000000001	2.66
32	34	0.0	0.0	0.0	3.5	5.95	0.0	4.55	0.98	0.0	0.0
33	34	0.0	0.0	0.0	4.899999999999999	4.899999999999999	0.0	3.43	2.52	3.57	2.52
34	34	0.0	0.0	0.0	0.0	5.95	0.0	6.02	1.47	2.73	2.24
35	34	0.0	0.0	0.0	4.13	1.05	0.0	4.41	2.73	1.12	4.06
36	34	0.0	0.0	0.0	4.34	2.66	0.63	4.48	2.17	2.73	2.52
37	34	5.109999999999999	4.06	4.69	0.0	0.0	0.0	5.109999999999999	5.53	4.41	5.67
38	34	4.27	2.45	5.600000000000001	0.0	0.0	0.0	3.5	5.46	1.82	5.53
39	34	4.69	2.17	5.739999999999999	0.0	0.0	0.0	4.41	5.32	4.34	5.739999999999999
40	34	3.5	0.0	0.0	2.24	0.0	0.0	3.92	1.68	0.63	2.45
41	34	5.18	4.13	5.46	0.0	0.0	0.0	4.48	5.46	5.81	5.81
42	34	5.46	4.48	5.88	0.0	0.0	0.0	4.97	5.95	5.88	5.88
