trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	12	0.0	0.0	1.96	4.06	0.35	0.0	2.24	2.73	2.45	3.08
2	12	0.0	0.0	0.07	0.63	2.66	0.56	3.57	0.91	2.73	2.73
3	12	0.0	0.0	0.0	0.56	4.62	3.71	4.69	1.19	4.48	1.26
4	12	0.0	0.0	0.0	4.13	3.99	4.34	4.62	0.42	0.91	0.14
5	12	0.0	0.0	0.0	4.41	7.0	7.0	6.16	0.0	2.8	0.0
6	12	0.0	0.0	0.0	4.41	7.0	4.69	0.0	3.5	0.0	3.5
7	12	6.3	4.06	3.78	0.0	0.0	0.0	4.83	5.81	4.34	6.02
8	12	5.18	5.04	6.16	0.0	0.0	0.0	3.64	4.41	2.52	5.46
9	12	3.5	4.06	6.23	4.2	0.0	0.0	6.58	4.06	3.57	6.37
10	12	7.0	4.55	5.88	0.0	0.0	0.0	7.0	7.0	7.0	7.0
11	12	7.0	6.510000000000001	7.0	0.56	0.0	0.0	7.0	7.0	7.0	7.0
12	12	3.5	1.05	0.98	0.0	0.98	0.0	0.0	3.5	0.0	3.5
13	12	0.0	0.0	0.0	0.0	6.44	7.0	6.58	0.0	1.96	0.0
14	12	0.0	0.0	0.0	0.0	3.64	5.46	5.600000000000001	1.89	1.4	0.98
15	12	0.0	0.0	4.41	6.09	0.0	0.0	4.41	2.94	4.62	5.18
16	12	0.0	0.0	0.0	0.0	4.97	7.0	4.27	0.0	2.87	0.0
17	12	0.98	0.0	0.0	0.0	0.0	3.5	1.68	2.1	4.899999999999999	2.45
18	12	0.14	0.0	0.84	4.0	0.0	0.0	1.33	2.38	1.26	2.66
19	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	1.75	3.5
20	12	1.47	3.78	4.27	0.0	0.0	0.0	0.91	4.2	3.78	5.53
21	12	0.91	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	12	0.0	0.56	0.0	0.0	0.0	0.0	0.35	3.850000000000001	0.56	3.64
23	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.36
24	12	0.0	0.0	0.0	0.0	0.0	0.0	0.49	3.08	0.0	3.08
25	12	1.61	3.64	0.0	0.0	0.0	0.0	3.08	4.83	1.96	3.99
26	12	4.13	1.54	6.37	4.34	1.12	0.0	6.859999999999999	4.34	5.53	4.62
27	12	0.7000000000000001	0.21	0.7000000000000001	0.0	0.0	0.0	0.7000000000000001	3.5	0.91	3.5
28	12	3.92	5.04	4.55	0.0	0.0	0.0	3.22	4.34	3.36	5.04
29	12	4.2	3.92	6.09	1.33	0.0	0.0	4.83	4.48	5.04	5.67
30	12	4.06	6.02	4.48	0.0	0.0	0.0	3.99	4.27	3.22	4.69
31	12	0.0	0.0	3.5	7.0	4.97	0.0	6.859999999999999	0.28	4.27	0.0
32	12	0.0	0.0	0.0	0.42	2.1	0.0	1.61	2.52	2.87	2.38
33	12	0.0	0.0	0.0	0.0	4.55	6.72	4.41	0.56	2.24	0.0
34	12	0.0	0.0	1.54	5.46	1.54	0.0	4.62	1.61	3.5	2.38
35	12	0.0	0.0	0.0	0.0	7.0	0.42	6.37	0.14	0.49	0.0
36	12	0.0	0.0	0.0	0.0	0.14	4.62	3.64	2.03	0.84	4.13
37	12	4.62	1.54	5.18	0.0	0.0	0.0	4.13	4.83	4.2	5.32
38	12	4.2	1.54	4.69	0.0	0.0	0.0	4.62	5.109999999999999	4.55	6.16
39	12	0.42	6.02	4.06	0.0	0.0	0.0	3.08	4.13	1.05	4.06
40	12	0.0	0.0	0.0	0.0	0.0	0.0	0.63	3.5	0.56	3.5
41	12	0.63	0.0	4.13	0.84	0.0	0.0	3.57	4.13	2.31	4.2
42	12	0.0	1.54	0.77	0.0	0.0	0.0	2.17	3.850000000000001	0.42	3.92
