onset	duration	stim_type	trial_type
0.0016666666666666	0.0	11	n/a
0.0016666666666666	0.0	17	n/a
0.0016666666666666	0.0	16	vid
0.0016666666666666	0.0	12	n/a
308.0466666666667	0.0	11	n/a
495.755	0.0	14	rating
687.525	0.0	14	rating
749.3616666666667	0.0	12	n/a
856.8916666666667	0.0	15	ima
933.2216666666668	0.0	14	rating
1026.058333333333	0.0	15	ima
1103.14	0.0	14	rating
1197.553333333333	0.0	15	ima
1287.46	0.0	14	rating
1514.816666666667	0.0	16	vid
1580.758333333333	0.0	14	rating
1658.331666666667	0.0	16	vid
1725.568333333333	0.0	14	rating
1804.365	0.0	16	vid
1921.031666666667	0.0	14	rating
2191.931666666667	0.0	15	ima
2238.295	0.0	14	rating
2343.97	0.0	15	ima
2394.321666666667	0.0	14	rating
2484.131666666667	0.0	15	ima
2529.505	0.0	14	rating
2735.748333333333	0.0	16	vid
2842.248333333333	0.0	14	rating
2921.721666666667	0.0	16	vid
3033.808333333333	0.0	14	rating
3095.601666666666	0.0	16	vid
3200.303333333333	0.0	14	rating
3268.335	0.0	16	vid
3352.188333333334	0.0	14	rating
3426.888333333333	0.0	16	vid
3525.305	0.0	14	rating
3592.786666666667	0.0	16	vid
3665.805	0.0	14	rating
3941.015	0.0	15	ima
4033.465	0.0	14	rating
4119.155	0.0	15	ima
4180.038333333333	0.0	14	rating
4262.411666666667	0.0	15	ima
4333.73	0.0	14	rating
4629.113333333334	0.0	15	ima
4699.138333333333	0.0	14	rating
4779.086666666667	0.0	15	ima
4868.083333333333	0.0	14	rating
4958.118333333333	0.0	15	ima
5054.62	0.0	14	rating
358.1583333333334	0.0	16	vid
416.2866666666667	0.0	14	rating
484.16	0.0	16	vid
600.0533333333333	0.0	14	rating
661.7783333333333	0.0	16	vid
769.8716666666667	0.0	14	rating
934.28	0.0	16	vid
1025.756666666667	0.0	14	rating
1088.968333333333	0.0	16	vid
1198.47	0.0	14	rating
1267.315	0.0	16	vid
1511.495	0.0	14	rating
1775.903333333333	0.0	15	ima
1852.75	0.0	14	rating
1934.443333333333	0.0	15	ima
2044.481666666667	0.0	14	rating
2135.695	0.0	15	ima
2212.233333333333	0.0	14	rating
2411.321666666667	0.0	16	vid
2522.871666666666	0.0	14	rating
2589.71	0.0	16	vid
2690.37	0.0	14	rating
2751.848333333333	0.0	16	vid
2873.64	0.0	14	rating
3140.563333333334	0.0	15	ima
3247.803333333333	0.0	14	rating
3350.841666666667	0.0	15	ima
3433.865	0.0	14	rating
4611.883333333333	0.0	15	ima
4685.236666666667	0.0	14	rating
4993.053333333333	0.0	15	ima
5070.628333333333	0.0	14	rating
5150.57	0.0	15	ima
5236.276666666667	0.0	14	rating
5320.78	0.0	15	ima
5383.468333333333	0.0	14	rating
5553.431666666666	0.0	16	vid
5627.525	0.0	14	rating
5687.598333333333	0.0	16	vid
5760.363333333334	0.0	14	rating
5813.986666666667	0.0	16	vid
5895.668333333333	0.0	14	rating
