trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	15	0.0	0.0	0.0	5.18	5.18	0.0	3.57	1.47	5.32	0.63
2	18	0.0	0.0	0.0	0.0	0.0	7.0	3.43	0.7000000000000001	3.57	0.0
3	17	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0
4	36	0.0	0.0	0.0	0.0	4.83	0.0	3.5	2.24	0.0	1.96
5	39	0.0	0.0	0.0	0.0	0.0	5.600000000000001	3.5	3.5	0.0	1.68
6	38	0.0	0.0	0.0	0.0	0.0	7.0	6.02	2.03	0.0	0.0
7	27	1.61	7.0	1.61	0.0	0.0	0.0	6.02	7.0	5.46	7.0
8	30	4.62	0.0	6.37	0.0	0.0	0.0	3.5	5.04	2.1	4.62
9	29	5.04	3.5	7.0	0.0	0.0	0.0	3.5	7.0	0.0	6.09
10	6	3.5	4.97	0.0	0.0	0.0	0.0	3.57	7.0	0.98	6.02
11	9	0.0	0.0	6.02	0.0	0.0	0.0	1.05	4.06	0.0	3.5
12	8	3.5	1.54	7.0	0.0	0.0	0.0	5.390000000000001	7.0	1.12	5.53
13	20	0.0	0.0	0.0	0.0	0.0	0.0	5.04	3.5	6.09	1.54
14	19	4.62	0.0	0.0	0.0	0.0	0.0	3.57	3.5	5.46	3.5
15	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
16	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
17	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.56	3.5
18	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
19	35	0.0	0.0	0.0	0.0	5.53	0.0	3.57	3.5	0.0	2.59
20	37	0.0	0.0	0.0	0.0	0.0	1.33	3.5	3.5	0.98	2.17
21	31	0.0	0.0	0.0	5.18	0.0	0.0	4.899999999999999	3.5	3.5	3.5
22	14	0.0	0.0	0.0	0.0	1.12	0.0	1.33	3.5	0.0	3.5
23	16	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	3.43	0.0
24	10	0.0	0.0	0.0	7.0	0.0	7.0	7.0	0.0	3.5	0.0
25	28	3.5	0.0	7.0	0.0	0.0	0.0	5.109999999999999	5.04	5.04	7.0
26	26	0.0	6.02	0.0	0.0	0.0	0.0	3.5	7.0	1.26	5.600000000000001
27	25	3.5	5.67	0.0	4.83	0.0	0.0	5.32	6.02	0.0	5.04
28	7	7.0	0.0	5.32	0.0	0.0	0.0	7.0	7.0	3.43	7.0
29	5	5.46	0.7000000000000001	5.67	0.0	0.0	0.0	5.04	6.02	1.54	5.46
30	4	1.96	5.67	0.0	0.0	0.0	0.0	3.5	6.649999999999999	0.0	4.899999999999999
31	12	0.0	0.0	0.0	5.32	0.0	0.0	3.43	3.5	3.5	2.1
32	11	0.0	0.0	0.0	5.67	0.0	0.0	3.5	3.5	0.84	3.5
33	13	0.0	0.0	0.0	0.0	3.5	0.0	3.64	3.5	0.0	3.5
34	33	0.0	0.0	0.0	5.600000000000001	0.0	0.0	5.46	3.5	0.0	3.5
35	32	0.0	0.0	0.0	5.739999999999999	0.0	0.0	3.57	3.5	0.0	3.5
36	34	0.0	0.0	0.0	0.0	5.6	0.0	5.46	3.5	0.0	3.5
37	2	5.32	0.0	0.84	0.0	0.0	0.0	5.04	5.109999999999999	0.0	5.390000000000001
38	1	5.81	1.68	0.0	0.0	0.0	0.0	5.04	5.739999999999999	0.0	5.04
39	3	7.0	5.53	4.06	0.0	0.0	0.0	5.25	7.0	1.19	6.16
40	23	5.32	0.0	0.0	0.0	0.0	0.0	3.43	3.5	5.18	7.0
41	22	5.109999999999999	0.0	0.0	0.0	0.0	0.0	5.32	3.5	0.0	4.62
42	24	0.0	0.0	0.0	3.43	0.0	3.5	3.57	0.0	0.0	0.0
