trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	29	4.69	1.54	6.58	5.88	0.0	0.21	6.44	3.99	1.05	4.34
2	23	4.48	5.53	4.69	0.0	0.0	0.0	4.27	4.34	5.46	4.97
3	30	5.46	5.67	5.95	3.92	0.0	0.0	6.37	5.53	3.43	5.53
4	8	5.109999999999999	4.55	5.18	3.5	0.0	0.0	4.899999999999999	5.600000000000001	5.46	4.13
5	2	5.32	4.27	4.41	0.63	0.0	0.0	3.43	3.78	2.38	3.64
6	9	3.92	1.54	3.92	0.0	0.0	0.0	3.78	3.850000000000001	0.56	3.08
7	38	0.77	0.28	0.0	0.0	0.0	3.08	4.06	2.73	1.68	2.87
8	36	4.97	1.12	0.0	0.0	4.34	0.0	4.97	4.48	0.77	3.92
9	37	0.84	0.28	0.0	0.42	0.0	6.16	6.37	1.4	5.88	1.19
10	17	0.0	0.0	0.0	0.0	2.73	6.44	3.5	1.4	0.0	1.96
11	15	4.55	0.28	0.28	0.28	4.27	0.0	5.04	4.760000000000001	6.02	4.899999999999999
12	16	0.14	1.19	0.0	0.0	4.2	6.72	6.3	0.84	4.06	0.84
13	24	4.34	2.03	2.1	2.17	0.0	0.0	4.27	4.27	1.05	3.5
14	28	5.109999999999999	4.62	4.83	4.13	0.0	0.0	5.46	5.739999999999999	6.44	5.18
15	25	2.24	5.46	3.99	4.34	0.0	0.0	5.18	4.83	0.91	4.899999999999999
16	3	4.69	3.99	3.71	0.0	0.0	0.0	4.62	5.04	3.36	4.48
17	7	4.69	1.4	4.760000000000001	0.0	0.0	0.0	5.600000000000001	5.81	4.55	5.95
18	4	3.64	3.99	1.61	1.05	0.0	0.0	3.78	4.41	4.2	4.2
19	13	1.89	3.92	0.0	1.26	3.64	0.0	4.69	4.13	3.36	2.94
20	10	2.31	1.26	1.19	4.48	0.0	0.0	4.48	2.17	4.34	2.24
21	18	0.84	1.82	0.0	2.24	0.0	6.09	5.109999999999999	1.54	0.28	1.26
22	34	0.0	2.03	0.98	2.73	5.67	0.0	4.48	1.68	0.35	2.73
23	31	4.69	0.7000000000000001	1.4	5.18	0.0	0.0	3.64	4.760000000000001	6.510000000000001	4.48
24	39	0.07	0.21	0.0	1.96	0.0	1.89	2.73	2.94	0.28	3.01
25	20	1.26	0.63	0.0	0.0	0.0	0.0	3.5	3.5	6.3	5.46
26	19	3.57	1.54	0.0	0.0	0.35	0.0	4.69	4.2	5.32	4.48
27	21	2.8	1.96	0.0	0.0	0.0	0.0	5.600000000000001	4.760000000000001	4.760000000000001	3.850000000000001
28	41	0.0	0.21	0.0	0.0	0.42	0.0	0.63	2.31	0.42	2.66
29	40	0.28	0.63	0.0	0.0	0.0	0.0	1.4	3.850000000000001	4.34	3.850000000000001
30	42	0.49	0.49	0.0	0.0	0.0	0.0	3.71	3.64	5.32	2.87
31	5	4.41	4.34	1.12	0.0	0.0	0.0	4.27	4.83	4.2	3.78
32	6	1.26	5.390000000000001	0.0	0.49	0.0	0.0	4.62	5.25	2.66	4.69
33	1	4.55	0.98	0.0	0.0	0.0	0.0	4.62	5.32	4.83	4.13
34	26	5.109999999999999	3.850000000000001	0.0	0.0	0.0	0.0	5.88	5.600000000000001	3.43	5.46
35	27	4.41	5.600000000000001	1.05	0.42	0.0	0.0	5.95	5.81	4.06	5.67
36	22	1.75	0.0	0.0	0.0	0.0	0.0	3.850000000000001	3.71	0.0	2.31
37	12	0.28	0.0	1.54	4.41	0.0	0.0	4.62	2.8	4.48	4.2
38	14	0.49	3.36	0.0	0.0	2.24	1.54	1.82	2.38	0.7000000000000001	2.1
39	11	0.0	0.0	1.26	5.739999999999999	2.8	0.0	4.13	1.47	2.45	1.05
40	33	0.0	0.0	0.0	2.1	0.35	1.82	1.96	3.5	0.21	3.5
41	35	0.0	0.84	0.0	0.0	1.82	0.0	3.64	2.94	1.47	2.24
42	32	1.75	0.0	0.98	4.41	0.0	0.0	4.27	2.8	0.77	3.99
