trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	32	0.0	0.63	2.73	3.5	0.0	0.0	2.03	2.66	0.98	3.5
2	38	0.0	0.0	0.0	0.0	0.7000000000000001	5.67	4.62	1.33	0.21	0.84
3	39	0.42	0.0	0.0	0.0	0.77	3.5	3.15	1.47	0.21	1.68
4	11	0.0	0.63	1.68	5.67	3.43	0.0	5.04	1.82	2.45	2.73
5	17	0.0	0.0	0.0	0.0	1.68	7.0	5.109999999999999	1.61	1.54	1.61
6	18	0.0	0.0	0.0	0.0	0.0	3.5	3.43	0.0	3.43	0.0
7	3	3.5	3.5	3.5	0.0	0.0	0.0	3.43	7.0	3.5	7.0
8	7	3.5	3.5	3.5	0.0	0.0	0.0	3.5	7.0	5.32	5.390000000000001
9	1	3.43	3.5	1.68	0.0	0.0	0.0	4.2	5.109999999999999	3.36	5.04
10	24	3.5	3.5	0.0	0.0	0.0	0.0	3.5	3.5	3.5	3.5
11	28	3.5	3.5	7.0	0.0	0.0	0.0	5.390000000000001	4.41	5.32	5.32
12	22	5.67	1.82	3.5	0.0	0.0	0.0	4.13	4.2	0.42	4.760000000000001
13	33	0.0	0.0	3.5	3.5	1.82	0.42	3.5	2.38	1.54	3.5
14	36	0.0	0.0	0.0	0.0	6.37	0.0	7.0	1.89	3.5	1.89
15	35	0.0	0.0	0.0	0.0	4.62	0.0	5.46	2.87	0.0	2.73
16	12	0.0	3.5	2.31	3.5	0.0	0.0	3.5	3.5	3.43	4.62
17	15	0.0	0.0	0.0	0.0	3.5	0.0	3.5	3.5	7.0	3.5
18	14	0.0	0.0	0.0	0.0	3.5	3.5	3.43	0.0	0.0	0.0
19	8	1.61	3.5	3.5	0.0	0.0	0.0	3.57	6.510000000000001	3.57	6.58
20	5	1.54	5.600000000000001	1.68	0.0	0.0	0.0	2.52	5.32	1.82	3.850000000000001
21	4	1.05	4.97	0.0	0.0	0.0	0.0	2.52	5.18	1.54	4.48
22	29	3.5	3.5	6.44	1.75	0.0	0.0	3.36	7.0	1.68	5.46
23	26	1.68	4.899999999999999	0.0	0.0	0.0	0.0	1.68	5.390000000000001	0.77	3.99
24	25	0.0	5.600000000000001	0.0	4.41	0.0	0.0	5.53	5.739999999999999	0.84	4.69
25	10	0.0	0.0	1.68	4.2	0.0	0.0	5.390000000000001	3.5	4.41	5.18
26	13	0.0	0.0	0.0	0.0	3.5	0.0	1.68	2.38	1.75	3.5
27	16	0.0	0.0	0.0	0.0	5.67	5.67	5.109999999999999	1.68	4.13	0.0
28	31	0.63	0.0	0.98	4.899999999999999	0.0	0.0	4.760000000000001	3.5	3.5	3.5
29	34	0.0	0.0	0.0	0.0	7.0	0.0	7.0	1.89	0.0	2.52
30	37	0.0	0.0	0.0	0.0	1.96	5.04	4.69	2.1	1.33	1.61
31	23	5.109999999999999	0.0	2.38	0.0	0.0	0.0	3.5	5.04	2.59	4.97
32	27	0.0	5.25	0.0	1.12	0.0	0.0	4.55	4.62	2.1	3.5
33	30	0.0	0.84	4.41	3.5	0.0	0.0	2.52	3.71	1.4	3.92
34	2	3.5	0.0	3.5	0.0	0.0	0.0	3.43	5.600000000000001	2.38	6.02
35	6	0.0	5.81	3.5	0.0	0.0	0.0	2.24	5.109999999999999	3.43	3.5
36	9	0.7000000000000001	0.0	5.53	0.0	0.0	0.0	2.52	5.739999999999999	4.760000000000001	5.95
37	21	0.56	0.0	0.0	0.0	0.0	0.0	1.26	3.5	5.46	3.5
38	20	3.5	0.0	3.5	0.0	0.0	0.0	3.43	3.36	3.36	5.25
39	19	1.12	0.0	0.0	0.0	0.0	0.0	0.91	3.5	2.03	3.5
40	42	0.0	0.0	0.0	0.0	0.0	0.0	1.82	3.5	3.57	3.5
41	41	0.0	0.0	3.5	0.0	0.0	0.0	3.64	4.760000000000001	3.5	4.2
42	40	0.0	0.0	0.0	0.0	0.0	0.0	0.28	3.5	1.89	3.5
