trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	25	0.0	4.2	0.0	0.0	0.0	0.0	4.06	3.99	0.42	3.92
2	29	5.109999999999999	5.46	7.0	4.13	0.56	0.0	5.81	6.09	5.81	4.899999999999999
3	22	3.850000000000001	1.82	0.0	0.0	0.0	0.0	1.54	3.5	7.0	3.5
4	4	1.75	1.82	0.0	0.0	0.14	0.21	0.63	1.4	2.59	3.5
5	8	2.52	2.52	3.5	3.78	0.0	0.0	3.43	3.5	0.35	3.5
6	1	5.88	5.88	0.84	0.0	0.0	0.0	6.58	6.649999999999999	7.0	6.72
7	21	2.17	2.24	0.0	0.0	0.0	0.0	3.5	4.83	4.899999999999999	3.5
8	20	1.68	3.43	0.0	0.0	0.28	0.42	4.62	4.62	7.0	3.5
9	19	2.66	3.850000000000001	0.0	0.0	0.0	0.0	2.45	3.92	3.92	3.92
10	42	0.49	4.62	0.0	0.0	0.0	0.42	3.5	4.760000000000001	4.34	2.66
11	41	0.0	0.0	0.0	0.0	0.0	0.0	1.89	3.5	3.57	3.57
12	40	0.0	0.0	0.0	0.0	0.0	0.0	1.96	3.5	3.43	2.52
13	17	0.0	0.0	0.0	0.0	1.12	7.0	4.760000000000001	4.55	4.97	0.0
14	13	0.0	5.88	0.0	0.0	4.13	0.35	5.32	5.390000000000001	4.97	4.899999999999999
15	11	0.0	4.13	5.18	5.739999999999999	4.69	3.78	3.850000000000001	5.53	3.5	0.0
16	38	0.0	0.0	0.0	0.0	3.5	6.16	1.75	4.2	1.82	0.84
17	34	0.0	0.49	0.0	0.0	3.850000000000001	2.66	3.99	4.06	3.5	3.5
18	32	0.0	4.2	4.2	4.27	0.0	0.0	5.18	5.32	6.02	4.27
19	27	0.0	3.5	0.0	0.0	0.0	0.0	3.43	3.5	3.5	3.5
20	23	4.899999999999999	3.78	1.68	0.0	0.0	0.0	4.2	4.83	4.2	4.83
21	28	2.73	1.19	4.55	1.33	0.0	1.4	3.5	3.5	3.57	3.5
22	6	2.17	3.850000000000001	3.850000000000001	3.850000000000001	2.45	0.0	3.36	4.13	4.27	4.55
23	2	3.78	3.850000000000001	3.71	0.0	0.0	0.0	2.94	2.59	1.96	4.13
24	7	3.71	3.71	3.850000000000001	0.0	0.0	1.12	0.49	3.5	0.49	3.5
25	18	0.0	0.0	0.0	0.91	0.0	7.0	3.57	5.53	5.32	0.0
26	16	0.0	0.0	0.0	0.0	3.850000000000001	7.0	4.34	4.34	6.09	0.0
27	15	3.99	5.25	0.0	0.0	0.84	0.0	4.62	4.62	6.44	5.32
28	39	0.0	3.36	0.0	0.0	0.0	0.63	1.61	3.5	1.26	3.5
29	37	3.5	3.92	0.0	0.0	0.0	0.84	2.8	3.5	3.22	5.04
30	36	0.0	4.69	0.0	0.0	4.62	0.0	4.55	4.899999999999999	3.43	2.73
31	26	3.92	4.13	0.84	0.0	0.0	0.0	3.57	3.850000000000001	3.71	4.48
32	30	3.99	4.48	4.83	3.92	0.0	0.0	4.41	5.390000000000001	6.23	5.600000000000001
33	24	0.28	2.66	0.0	0.0	0.0	4.48	3.64	3.5	3.5	2.17
34	5	3.5	4.2	4.13	2.59	0.0	0.0	3.08	3.5	2.94	4.34
35	9	5.32	5.109999999999999	6.02	4.2	0.0	0.0	3.5	4.83	3.99	4.83
36	3	4.2	4.62	4.9	1.89	0.0	0.0	2.87	4.27	4.2	4.06
37	14	1.96	5.04	0.0	0.0	3.15	0.0	4.899999999999999	5.109999999999999	1.89	3.5
38	12	0.0	0.0	0.63	3.71	0.0	0.0	3.5	3.5	2.38	3.5
39	10	0.0	0.0	0.0	2.45	0.0	0.14	3.57	3.5	3.850000000000001	2.24
40	35	0.0	5.739999999999999	0.0	0.0	4.27	0.0	5.109999999999999	5.46	3.01	2.94
41	33	0.0	6.09	0.0	5.739999999999999	0.0	4.55	5.25	5.67	7.0	3.850000000000001
42	31	0.0	5.390000000000001	0.0	6.16	0.0	6.09	5.739999999999999	6.02	7.0	0.0
