trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	1	4.41	4.2	0.0	0.14	0.0	0.0	2.52	4.97	0.84	3.99
2	3	5.390000000000001	5.46	4.760000000000001	0.14	0.14	0.0	3.5	5.109999999999999	1.68	4.760000000000001
3	5	6.72	6.79	3.5	0.0	0.0	0.0	6.16	5.95	5.109999999999999	6.649999999999999
4	22	4.55	1.61	2.17	0.0	0.0	0.0	4.760000000000001	3.5	1.61	2.8
5	24	3.5	0.0	0.0	1.75	0.0	1.89	3.5	3.01	3.36	1.54
6	26	4.48	6.37	1.47	2.94	2.94	0.0	3.5	5.04	4.83	4.34
7	36	0.0	0.0	0.0	1.26	5.18	4.34	5.109999999999999	1.26	2.87	1.26
8	39	0.84	0.0	0.0	0.0	2.1	3.5	2.17	2.87	0.56	0.84
9	38	0.0	0.0	0.0	0.0	4.2	4.97	4.62	1.96	3.5	0.77
10	15	0.0	0.0	0.0	0.0	5.81	0.0	5.32	0.91	7.0	0.91
11	18	0.0	0.0	0.0	1.68	0.0	5.739999999999999	4.55	0.14	7.0	0.0
12	17	0.0	0.0	0.0	0.98	0.0	7.0	4.899999999999999	0.0	3.5	0.0
13	21	2.24	3.01	3.5	2.31	0.07	0.0	3.5	3.57	3.43	3.15
14	19	1.96	0.0	0.0	0.0	0.0	0.0	3.29	3.5	5.67	3.5
15	20	1.4	0.0	0.0	0.0	1.54	0.0	5.18	2.38	7.0	3.5
16	42	1.89	1.96	0.0	0.0	0.0	0.0	3.57	3.5	4.48	3.08
17	40	0.7000000000000001	0.0	0.0	0.0	0.0	0.0	1.47	3.5	1.4	3.5
18	41	0.0	0.0	0.77	0.0	0.0	0.0	1.33	4.27	1.19	3.5
19	2	4.899999999999999	5.04	6.16	0.0	0.0	0.0	4.62	5.81	3.29	5.25
20	6	3.5	5.739999999999999	4.760000000000001	0.0	0.0	0.0	3.64	5.18	2.8	4.83
21	9	4.48	0.0	5.739999999999999	0.0	0.0	0.0	2.52	5.18	2.17	5.600000000000001
22	23	5.53	2.24	2.24	0.0	0.0	0.0	4.69	4.97	4.55	5.390000000000001
23	27	5.18	6.58	4.760000000000001	0.0	0.0	0.0	4.62	5.18	0.63	4.41
24	30	5.67	4.69	6.44	2.24	0.0	0.0	4.69	4.899999999999999	2.1	5.109999999999999
25	33	0.0	0.07	0.0	5.25	3.92	0.0	4.55	1.47	3.08	2.31
26	34	0.0	0.0	0.0	3.5	5.109999999999999	0.0	4.13	1.4	3.36	1.68
27	37	0.0	0.0	0.0	0.0	1.4	4.41	2.73	1.96	0.98	1.61
28	12	1.68	0.0	2.17	2.17	0.0	0.0	3.64	2.38	3.850000000000001	2.87
29	13	0.0	0.0	0.0	0.56	3.36	0.0	3.99	1.68	1.26	1.96
30	16	0.0	0.0	0.0	0.0	3.99	5.600000000000001	4.41	1.68	2.1	0.0
31	7	5.600000000000001	1.82	6.02	0.0	0.0	0.0	5.390000000000001	5.67	6.859999999999999	6.02
32	8	5.18	3.92	6.02	1.4	0.0	0.0	2.52	4.48	4.41	5.32
33	4	4.760000000000001	4.27	4.48	0.0	0.0	0.0	4.06	5.46	2.8	5.18
34	28	5.109999999999999	2.1	6.02	1.4	0.0	0.0	3.08	4.62	4.41	5.18
35	29	5.739999999999999	4.27	6.93	0.56	0.0	0.0	5.18	5.53	4.06	6.16
36	25	4.27	6.09	4.899999999999999	1.54	0.0	0.0	0.0	0.0	0.0	0.0
37	32	0.07	0.56	2.45	3.5	0.0	0.0	3.99	2.1	2.17	3.5
38	35	0.0	0.56	2.38	0.98	3.5	0.07	4.899999999999999	1.96	3.08	1.47
39	31	0.98	0.0	0.21	3.08	0.0	0.14	1.61	2.45	4.899999999999999	3.64
40	11	0.0	0.0	3.01	4.97	0.0	0.0	3.5	1.33	5.18	1.4
41	14	0.0	0.0	0.0	0.0	5.18	2.1	2.52	1.68	2.73	0.91
42	10	0.0	0.0	0.56	3.78	0.21	0.0	2.45	1.96	2.38	2.1
