trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	24	5.32	1.12	1.19	1.89	0.0	0.0	1.89	1.75	3.5	5.109999999999999
2	26	4.899999999999999	4.83	0.0	0.0	0.0	0.0	1.61	3.57	3.43	5.18
3	27	4.55	5.88	0.0	0.0	0.0	0.0	4.899999999999999	5.46	3.43	4.899999999999999
4	3	6.37	5.600000000000001	0.07	0.0	0.0	0.0	4.97	5.109999999999999	3.5	5.739999999999999
5	5	4.83	5.46	0.0	0.0	0.0	0.0	4.760000000000001	4.760000000000001	1.82	5.32
6	6	3.5	4.41	0.0	0.0	0.0	0.0	3.99	4.41	2.17	3.5
7	17	0.0	0.0	0.0	0.0	1.12	5.88	4.34	3.5	1.33	0.0
8	18	0.0	0.0	0.0	0.0	0.0	6.02	4.62	1.82	4.62	0.0
9	15	0.0	0.0	0.0	0.0	4.48	0.0	5.04	3.5	1.89	1.82
10	38	0.0	0.0	0.0	0.0	5.390000000000001	6.58	5.32	1.19	2.03	0.0
11	39	0.0	0.0	0.0	0.0	6.09	4.55	4.83	1.68	0.07	0.63
12	36	1.75	0.0	0.0	0.0	5.04	1.47	4.83	2.31	1.61	2.38
13	7	6.09	3.850000000000001	3.5	0.0	0.0	0.0	5.04	5.04	7.0	6.09
14	4	3.64	5.25	3.5	3.5	3.5	3.5	5.109999999999999	4.34	1.89	3.5
15	2	5.53	4.55	0.0	0.0	0.0	0.0	5.18	5.18	3.5	5.32
16	28	5.390000000000001	3.64	5.53	0.0	0.42	0.0	5.46	5.46	4.899999999999999	5.739999999999999
17	25	3.78	5.53	0.0	0.0	0.0	0.0	5.04	5.04	0.0	5.81
18	23	5.53	4.760000000000001	0.0	0.0	0.0	0.0	5.04	5.04	7.0	5.95
19	37	5.600000000000001	5.600000000000001	0.0	0.0	0.0	0.0	5.739999999999999	4.48	7.0	5.81
20	34	0.0	0.0	0.0	0.0	5.81	0.63	5.32	3.43	3.43	2.1
21	33	0.0	0.0	0.0	3.64	0.0	0.0	3.5	3.5	0.0	3.5
22	16	0.0	0.0	0.0	0.0	4.62	6.649999999999999	5.18	1.26	3.43	0.42
23	13	0.0	0.0	0.0	0.14	4.27	0.0	3.57	3.29	0.21	1.82
24	12	0.0	0.0	0.0	5.53	0.91	0.0	4.760000000000001	2.24	3.5	1.82
25	29	4.97	3.64	5.109999999999999	0.0	0.0	0.0	5.390000000000001	5.390000000000001	4.55	5.600000000000001
26	30	4.55	5.390000000000001	5.390000000000001	1.12	0.0	0.0	5.32	5.18	6.02	5.18
27	22	6.649999999999999	3.5	3.29	3.29	0.0	0.0	5.32	5.46	5.739999999999999	5.81
28	8	4.55	3.78	5.46	3.71	0.0	0.0	4.62	4.62	3.64	4.97
29	9	4.2	4.27	5.739999999999999	0.0	0.0	0.0	5.390000000000001	5.390000000000001	3.29	6.37
30	1	6.09	4.760000000000001	3.36	0.0	0.0	0.0	5.390000000000001	5.46	3.64	6.09
31	14	2.03	2.1	0.0	0.0	6.23	0.0	3.5	2.1	5.739999999999999	1.47
32	11	0.0	0.0	0.0	7.0	4.899999999999999	0.0	5.25	5.32	0.0	2.17
33	10	0.0	0.0	0.0	5.600000000000001	0.0	0.0	3.5	3.43	1.12	1.75
34	35	0.0	0.0	0.0	0.77	7.0	0.77	5.18	5.53	0.28	3.5
35	32	0.0	0.0	0.0	5.109999999999999	0.0	0.0	3.43	3.5	3.5	0.91
36	31	4.34	4.34	3.64	4.41	0.42	0.0	3.64	3.36	7.0	3.5
37	20	5.46	3.64	0.0	1.82	0.0	0.0	5.04	4.97	4.97	6.09
38	19	0.42	0.0	0.0	0.0	0.0	0.0	0.56	1.75	3.5	3.5
39	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	41	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57	3.5
41	40	0.0	0.0	0.0	0.0	0.0	0.0	1.61	1.61	3.5	3.5
42	42	1.4	0.0	0.0	0.0	0.0	0.0	0.0	3.5	3.5	3.57
