onset	duration	stim_type	trial_type
0.0016666666666666	0.0	11	n/a
386.4333333333333	0.0	10	n/a
573.44	0.0	13	rating
738.0666666666667	0.0	13	rating
769.1016666666667	0.0	11	n/a
876.68	0.0	14	ima
986.6816666666666	0.0	13	rating
1092.321666666667	0.0	14	ima
1148.646666666667	0.0	12	fade
1168.82	0.0	13	rating
1264.135	0.0	14	ima
1304.085	0.0	12	fade
1326.793333333333	0.0	13	rating
1530.92	0.0	15	vid
1640.411666666667	0.0	13	rating
1716.801666666667	0.0	15	vid
1962.348333333333	0.0	13	rating
2034.345	0.0	15	vid
2116.031666666667	0.0	13	rating
2279.436666666666	0.0	15	vid
2387.558333333333	0.0	13	rating
2454.685	0.0	15	vid
2520.656666666667	0.0	13	rating
2582.773333333334	0.0	15	vid
2698.655	0.0	13	rating
2956.865	0.0	14	ima
3029.406666666667	0.0	12	fade
3053.35	0.0	13	rating
3140.798333333333	0.0	14	ima
3198.333333333333	0.0	12	fade
3217.085	0.0	13	rating
3290.335	0.0	14	ima
3356.333333333333	0.0	12	fade
3379.353333333333	0.0	13	rating
3555.873333333333	0.0	15	vid
3628.896666666667	0.0	13	rating
3693.973333333333	0.0	15	vid
3777.883333333333	0.0	13	rating
3840.273333333334	0.0	15	vid
3931.731666666667	0.0	13	rating
4183.16	0.0	14	ima
4233.0	0.0	12	fade
4254.471666666666	0.0	13	rating
4334.138333333333	0.0	14	ima
4407.4	0.0	12	fade
4426.595	0.0	13	rating
4505.465	0.0	14	ima
4562.966666666666	0.0	12	fade
4582.293333333333	0.0	13	rating
4869.113333333334	0.0	14	ima
4953.365	0.0	12	fade
4976.37	0.0	13	rating
5057.811666666666	0.0	14	ima
5114.885	0.0	12	fade
5134.946666666667	0.0	13	rating
5187.333333333333	0.0	14	ima
5234.34	0.0	12	fade
5257.353333333333	0.0	13	rating
5383.578333333333	0.0	15	vid
5495.113333333334	0.0	13	rating
5534.893333333333	0.0	15	vid
5602.118333333333	0.0	13	rating
5657.883333333333	0.0	15	vid
5715.988333333334	0.0	13	rating
5826.041666666667	0.0	14	ima
5848.21	0.0	12	fade
5871.381666666667	0.0	13	rating
5906.026666666667	0.0	14	ima
5930.865	0.0	12	fade
5952.378333333333	0.0	13	rating
5989.756666666667	0.0	14	ima
6021.905	0.0	12	fade
6040.171666666667	0.0	13	rating
6158.12	0.0	15	vid
6262.793333333333	0.0	13	rating
6297.585	0.0	15	vid
6404.078333333333	0.0	13	rating
6432.736666666667	0.0	15	vid
6544.786666666667	0.0	13	rating
6579.906666666667	0.0	15	vid
6678.281666666667	0.0	13	rating
6718.643333333333	0.0	15	vid
6792.696666666667	0.0	13	rating
6827.798333333333	0.0	15	vid
6900.525	0.0	13	rating
7007.946666666667	0.0	14	ima
7047.82	0.0	12	fade
7068.838333333333	0.0	13	rating
7101.101666666666	0.0	14	ima
7153.163333333333	0.0	12	fade
7178.665	0.0	13	rating
7205.415	0.0	14	ima
7268.921666666667	0.0	12	fade
7271.738333333334	0.0	12	fade
7291.103333333333	0.0	13	rating
7412.433333333333	0.0	14	ima
7459.29	0.0	12	fade
7485.801666666666	0.0	13	rating
7509.388333333333	0.0	14	ima
7566.488333333334	0.0	12	fade
7592.443333333334	0.0	13	rating
7618.97	0.0	14	ima
7684.888333333333	0.0	12	fade
7708.885	0.0	13	rating
7812.04	0.0	15	vid
7933.801666666666	0.0	13	rating
7965.911666666667	0.0	15	vid
8066.526666666667	0.0	13	rating
8092.858333333334	0.0	15	vid
8209.526666666667	0.0	13	rating
