trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	23	3.5	0.0	0.0	0.0	0.0	0.0	2.1	4.899999999999999	0.0	3.5
2	29	3.78	4.55	6.23	3.92	0.0	0.0	5.67	5.46	0.0	5.18
3	26	1.82	6.16	0.0	0.0	0.0	0.0	1.47	7.0	0.0	3.5
4	2	6.02	5.53	6.37	0.0	0.0	0.0	4.760000000000001	6.3	0.0	5.04
5	8	0.0	0.0	4.899999999999999	6.23	0.0	0.0	5.95	3.5	0.0	3.5
6	5	0.0	0.91	0.0	0.0	0.0	0.0	2.8	3.5	0.0	3.5
7	14	0.0	0.0	0.0	0.0	0.98	0.0	1.89	1.61	0.0	3.5
8	10	0.0	0.0	0.0	5.32	0.0	0.0	4.06	3.5	0.0	3.5
9	15	0.0	0.0	0.35	0.0	2.24	0.0	3.57	3.5	0.0	3.5
10	35	0.0	0.0	0.0	0.0	4.34	0.0	5.600000000000001	3.5	0.0	3.5
11	31	0.28	0.0	0.0	4.48	0.0	0.0	1.82	3.5	4.62	3.5
12	36	0.0	0.0	0.0	0.0	5.46	0.0	5.390000000000001	3.5	1.4	2.66
13	7	5.600000000000001	4.62	5.739999999999999	0.49	0.0	0.0	4.48	6.09	0.0	5.18
14	9	3.99	0.42	5.67	5.53	0.0	0.0	4.27	4.62	0.0	3.5
15	3	4.760000000000001	3.78	5.600000000000001	0.0	0.0	0.0	2.8	5.739999999999999	0.0	3.5
16	28	4.69	0.0	5.600000000000001	5.46	0.0	0.0	4.48	4.62	3.5	3.5
17	30	3.5	0.0	4.06	0.0	0.0	0.0	2.45	4.34	0.0	3.5
18	24	1.82	0.0	0.0	0.0	0.0	0.0	1.33	3.5	0.0	3.5
19	32	0.0	0.0	0.0	1.89	0.0	0.0	1.96	3.08	0.0	3.5
20	37	0.0	0.0	0.0	0.0	0.0	0.0	0.7000000000000001	1.54	0.0	3.5
21	34	0.0	0.0	0.0	0.0	4.62	0.0	3.57	2.03	0.0	3.5
22	11	0.0	0.0	3.5	5.04	0.0	0.0	4.34	2.38	0.0	3.5
23	16	0.0	0.0	0.0	0.0	0.0	0.84	1.82	1.33	0.0	3.01
24	13	0.0	0.0	0.0	0.0	4.760000000000001	0.0	2.24	1.54	0.0	3.5
25	19	0.0	0.0	0.0	0.0	0.0	0.0	0.63	3.5	0.0	3.5
26	21	1.54	1.68	0.0	0.0	0.0	0.0	2.24	3.5	0.0	3.5
27	20	3.5	0.0	0.0	0.0	0.0	0.0	2.17	3.5	0.0	3.5
28	40	0.0	0.0	0.0	0.0	0.0	0.0	0.28	3.5	0.0	3.5
29	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	1.96	3.5
30	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
31	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	3.57	3.5
32	25	0.0	0.0	0.0	0.56	0.0	0.0	0.35	3.5	0.0	3.5
33	22	3.08	0.0	0.0	0.0	0.0	0.0	1.61	5.04	0.0	3.5
34	6	0.0	4.13	0.0	0.0	0.0	0.0	2.03	5.88	0.0	3.5
35	4	0.0	1.54	0.0	0.0	0.0	0.0	1.54	5.600000000000001	0.0	3.5
36	1	0.0	0.77	0.0	0.0	0.0	0.0	0.98	5.88	0.0	3.5
37	12	0.0	0.0	0.0	0.77	0.0	0.0	0.56	3.5	0.0	3.5
38	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	3.5
39	18	0.0	0.0	0.0	0.0	0.0	4.41	1.26	1.68	0.0	3.5
40	33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
41	38	0.0	0.0	0.0	0.0	0.0	2.31	0.49	1.4	0.0	1.89
42	39	0.0	0.0	0.0	0.0	0.0	1.26	1.61	3.5	0.0	3.5
