trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	24	6.02	5.18	1.47	0.0	0.0	0.0	5.18	5.46	0.0	5.53
2	22	4.48	4.48	1.68	0.0	0.0	0.0	3.92	3.57	0.0	3.5
3	23	2.52	2.8	0.56	0.0	0.0	0.0	2.73	3.5	4.899999999999999	2.03
4	3	5.18	4.48	6.58	0.0	0.0	0.0	3.15	5.95	5.46	5.600000000000001
5	1	5.53	4.69	4.2	0.0	0.0	0.0	3.29	4.06	2.17	2.1
6	2	2.87	2.17	2.8	0.0	0.0	0.0	2.1	4.27	0.56	2.59
7	37	1.54	2.31	0.0	0.0	0.0	5.46	3.43	1.4	3.5	1.33
8	38	0.0	1.68	0.0	0.0	2.03	7.0	3.64	0.0	0.28	0.0
9	36	0.0	0.0	0.0	0.0	4.48	2.45	3.78	2.45	5.88	3.5
10	16	0.14	0.0	0.0	0.28	5.81	7.0	2.45	0.0	1.33	0.0
11	17	0.0	0.0	0.0	0.0	3.5	7.0	3.15	0.0	0.0	0.0
12	15	0.0	0.0	0.0	0.0	1.89	0.0	3.43	0.0	4.41	0.7000000000000001
13	21	3.5	1.54	2.1	0.0	0.0	0.0	3.36	4.34	5.46	3.92
14	20	4.760000000000001	4.06	4.97	0.0	0.0	0.0	2.87	3.99	4.83	5.18
15	19	0.0	0.0	0.0	0.0	0.0	0.0	4.06	3.5	4.760000000000001	3.22
16	42	1.68	0.14	0.0	0.0	0.0	0.0	3.43	3.5	4.899999999999999	2.38
17	41	0.0	0.0	0.0	0.0	0.0	0.0	2.87	3.5	0.0	3.5
18	40	0.0	0.0	0.0	0.0	0.0	0.0	3.43	3.5	3.850000000000001	3.5
19	25	4.13	3.850000000000001	4.899999999999999	1.54	0.0	0.0	3.850000000000001	3.5	3.36	4.41
20	30	4.34	4.34	5.600000000000001	0.0	0.0	0.0	3.43	3.92	3.850000000000001	5.18
21	28	4.97	5.25	5.46	0.0	0.0	0.0	5.109999999999999	4.899999999999999	7.0	5.18
22	4	5.18	6.510000000000001	5.04	0.0	0.0	0.0	3.29	4.899999999999999	1.33	4.899999999999999
23	9	5.109999999999999	4.48	7.0	0.0	0.0	0.0	3.99	4.760000000000001	5.25	5.88
24	7	5.88	5.81	6.649999999999999	0.0	0.0	0.0	5.600000000000001	4.69	6.44	6.16
25	18	0.0	0.0	0.0	0.0	0.56	7.0	3.22	4.899999999999999	0.07	0.0
26	12	0.84	0.91	4.2	6.16	0.0	0.0	4.2	1.4	4.760000000000001	3.22
27	13	0.7000000000000001	0.63	0.0	4.55	6.16	0.0	3.29	0.7000000000000001	0.35	0.63
28	39	0.0	0.0	0.0	0.0	4.55	7.0	5.53	0.0	1.89	0.0
29	33	0.0	0.0	2.87	5.32	6.16	6.37	3.5	1.96	0.91	0.0
30	34	0.0	0.0	0.0	2.45	7.0	5.32	7.0	0.0	0.21	0.0
31	8	4.899999999999999	5.18	6.02	1.96	0.0	0.0	2.31	4.13	3.71	5.739999999999999
32	5	5.600000000000001	5.18	6.09	0.35	0.0	0.0	3.71	4.83	1.82	5.25
33	6	4.899999999999999	4.83	3.850000000000001	0.0	0.56	0.0	4.27	5.390000000000001	3.64	4.760000000000001
34	29	5.739999999999999	4.97	7.0	0.77	0.0	0.0	5.109999999999999	6.16	6.58	6.02
35	26	5.25	6.09	5.18	0.0	0.0	0.0	4.34	5.25	6.44	5.04
36	27	5.109999999999999	6.02	0.7000000000000001	0.77	0.0	0.0	5.46	4.760000000000001	5.88	5.739999999999999
37	10	1.33	0.56	5.18	5.88	0.0	0.0	3.08	3.99	2.1	1.82
38	11	0.0	0.0	4.34	7.0	6.23	0.0	2.73	0.0	2.52	0.0
39	14	0.49	0.0	0.0	0.77	5.739999999999999	4.06	4.69	0.77	4.899999999999999	0.0
40	31	4.62	4.69	1.96	1.05	0.0	0.0	5.53	4.34	7.0	5.46
41	32	0.0	0.28	0.35	7.0	5.81	0.0	4.760000000000001	0.42	0.0	1.96
42	35	0.0	0.14	0.0	0.21	6.23	4.27	5.81	0.56	0.0	0.35
