trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1.0	39	0.0	0.0	0.0	0.0	1.68	6.09	5.88	0.7000000000000001	4.27	0.77
2.0	39	0.0	0.0	0.0	1.75	0.0	6.02	5.53	0.77	1.19	0.35
3.0	39	0.0	0.0	0.0	0.0	6.79	0.0	7.0	0.0	6.02	0.84
4.0	39	0.0	0.0	0.0	0.0	0.0	5.95	5.109999999999999	0.56	4.62	0.63
5.0	39	0.0	0.0	0.42	3.71	0.0	0.0	3.15	2.45	2.66	0.56
6.0	39	0.0	0.0	0.0	0.0	3.92	1.61	3.36	1.96	2.24	1.61
7.0	39	6.3	0.21	0.0	0.0	0.0	0.0	5.25	4.97	2.17	6.02
8.0	39	7.0	0.0	0.0	0.0	0.0	0.0	5.18	6.09	6.3	5.739999999999999
9.0	39	3.0	3.0	5.0	0.0	0.0	0.0	3.43	4.48	0.0	3.99
10.0	39	5.0	5.5	2.0	0.0	0.0	0.0	4.34	5.53	0.7000000000000001	4.34
11.0	39	4.899999999999999	4.41	4.83	0.0	0.0	0.0	4.83	6.3	3.99	6.09
12.0	39	0.56	2.38	4.760000000000001	1.82	0.63	0.42	2.03	4.27	2.73	3.99
13.0	39	0.0	0.0	1.33	0.0	2.87	0.0	2.38	2.66	4.69	3.36
14.0	39	0.0	0.0	0.0	6.859999999999999	1.61	0.0	5.81	0.35	3.71	0.35
15.0	39	0.63	0.0	4.06	5.739999999999999	0.0	0.0	5.18	1.19	2.52	4.55
16.0	39	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	4.2	0.7000000000000001
17.0	39	0.0	0.0	0.28	4.41	0.0	0.0	4.2	2.52	4.55	1.89
18.0	39	0.0	0.0	0.0	4.55	0.0	0.21	3.36	1.19	3.99	1.54
19.0	39	4.55	5.25	3.5	0.0	0.0	0.0	5.25	5.32	0.0	4.760000000000001
20.0	39	1.47	0.63	4.2	0.0	0.0	0.0	4.13	4.899999999999999	3.71	5.04
21.0	39	0.84	1.96	1.26	0.0	0.0	0.0	1.26	4.27	1.33	2.73
22.0	39	0.84	0.0	0.0	0.0	0.0	0.91	1.19	2.1	3.57	0.98
23.0	39	0.0	3.92	5.95	1.96	0.0	0.0	6.02	5.88	5.46	6.09
24.0	39	0.14	2.52	0.07	0.0	0.0	0.0	2.59	4.69	4.69	2.1
25.0	39	0.0	0.0	0.0	0.0	0.56	6.58	5.46	1.19	3.36	0.42
26.0	39	0.0	0.0	0.0	0.0	2.24	6.02	6.3	1.47	0.56	0.49
27.0	39	0.0	0.0	0.0	0.0	5.46	0.0	5.390000000000001	0.98	2.1	1.12
28.0	39	0.0	0.0	0.0	0.0	0.0	5.04	3.01	1.05	1.12	0.0
29.0	39	0.0	0.0	0.0	0.0	0.0	5.53	5.109999999999999	1.68	2.66	1.05
30.0	39	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0
31.0	39	1.89	4.41	0.14	0.0	0.0	0.0	4.55	4.760000000000001	5.53	4.06
32.0	39	2.17	1.82	6.510000000000001	0.0	0.0	0.0	5.88	5.95	1.47	6.02
33.0	39	1.12	5.67	0.21	0.0	0.0	0.0	5.0	2.5	5.0	6.0
34.0	39	0.0	1.12	0.49	0.0	0.0	0.0	0.84	3.5	0.7000000000000001	2.66
35.0	39	1.82	0.7000000000000001	5.18	0.0	0.0	0.0	4.760000000000001	2.1	1.61	5.109999999999999
36.0	39	0.0	0.63	0.0	0.07	0.0	0.0	1.26	3.92	1.19	2.87
