trial_number	video_name	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10
1	13	0.63	3.5	0.7000000000000001	0.0	6.02	0.0	5.88	2.87	4.48	4.55
2	12	0.0	0.0	0.98	6.93	3.29	0.0	7.0	0.28	6.16	0.84
3	14	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	7.0	0.0
4	34	0.0	0.0	0.98	0.0	5.18	0.63	3.64	1.54	3.57	2.03
5	33	0.0	2.1	4.83	7.0	0.0	0.0	5.739999999999999	2.94	4.13	3.5
6	35	0.0	0.0	0.0	0.0	4.55	0.0	5.109999999999999	1.82	3.5	3.5
7	28	7.0	6.93	7.0	0.0	0.0	0.0	7.0	7.0	7.0	7.0
8	27	6.37	6.44	1.61	0.0	0.0	0.0	6.02	7.0	6.23	5.67
9	23	3.71	0.42	0.0	0.0	0.0	0.0	1.12	4.760000000000001	5.88	3.5
10	7	5.109999999999999	5.32	5.32	0.0	0.0	0.0	5.32	5.32	5.32	5.32
11	6	0.0	5.18	5.18	0.07	0.0	0.0	1.26	3.5	3.01	4.83
12	2	3.92	4.13	2.94	0.0	0.0	0.0	3.57	5.18	4.97	5.109999999999999
13	37	0.0	0.0	0.0	0.0	0.0	5.18	3.64	2.24	4.760000000000001	1.82
14	38	1.68	4.83	0.0	0.0	0.0	4.760000000000001	5.46	4.62	3.5	4.62
15	32	0.0	0.0	1.12	5.32	0.0	0.0	3.57	1.96	3.57	3.36
16	16	0.0	0.0	0.0	0.0	0.7000000000000001	5.53	5.109999999999999	1.33	3.5	0.84
17	17	0.0	0.0	0.0	0.0	0.0	6.44	6.58	0.0	5.04	0.0
18	11	0.0	0.0	0.0	5.88	5.88	2.66	4.62	0.56	5.18	0.0
19	25	3.5	6.02	0.0	0.0	0.0	0.0	5.25	5.25	0.0	3.5
20	24	0.0	0.0	0.0	4.48	0.0	0.0	3.5	1.75	2.24	1.68
21	22	6.3	0.0	0.0	0.0	0.0	0.0	5.81	5.32	0.0	4.55
22	4	3.71	5.53	0.0	0.0	0.0	0.0	3.43	5.25	5.04	5.32
23	3	5.32	5.25	0.0	0.0	0.0	0.0	5.67	5.81	5.46	5.390000000000001
24	1	7.0	5.88	0.0	0.0	0.0	0.0	6.02	6.37	6.79	6.23
25	18	1.89	0.0	0.0	0.0	0.0	3.850000000000001	2.45	3.01	6.3	1.68
26	10	0.0	0.0	0.56	5.600000000000001	0.0	0.0	4.83	3.5	1.82	3.01
27	15	1.96	0.0	0.0	0.0	4.55	0.0	1.82	3.78	4.97	2.38
28	39	1.82	0.0	0.0	0.0	0.0	2.73	3.5	4.06	0.0	4.34
29	31	3.5	0.0	0.0	0.0	0.0	0.0	2.24	4.41	7.0	4.899999999999999
30	36	0.0	0.0	0.0	0.0	7.0	0.0	6.44	0.98	3.64	0.98
31	5	4.97	4.83	0.0	0.0	0.0	0.0	3.71	4.34	1.68	4.62
32	8	0.0	0.0	2.52	0.0	0.0	0.0	1.4	3.5	3.57	4.41
33	9	4.83	4.83	5.109999999999999	0.0	0.0	0.0	3.92	5.04	4.34	4.97
34	26	2.24	2.31	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
35	29	5.739999999999999	5.81	5.88	0.0	0.0	0.0	5.739999999999999	5.67	5.67	5.88
36	30	5.67	5.67	5.739999999999999	0.0	0.0	0.0	5.390000000000001	5.32	5.32	5.25
37	21	0.0	1.12	1.12	0.0	0.0	0.0	0.56	4.13	0.28	3.5
38	20	0.0	0.0	0.0	0.0	0.0	0.0	0.84	3.5	0.0	3.5
39	19	0.0	0.0	0.0	0.0	0.0	0.0	0.91	3.5	0.0	3.5
40	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	3.5
41	41	1.05	0.28	0.0	0.0	0.0	0.0	3.22	3.850000000000001	7.0	4.06
42	40	0.0	0.0	0.0	0.0	0.0	0.0	0.98	3.5	3.5	4.13
